"","Open_Statu","School_ID","Short_Desc","Short_Name","UnitName","Address","Zip","Network","Governance","School_Typ","Grade_Cat","Grades","Grades_Sho","Boundary","BoundaryGr","BndGrShort","Lat","Long","Phone","GeoNetwork","COMMAREA","WARD","SchoolId"
"84","OPEN","400121","Acero Charter School - Sor Juana Inés de la Cruz","ACERO - DE LA CRUZ","Acero Charter School Network - Sor Juana Inés de la Cruz","7416 N RIDGE BLVD","60645","Charter","Charter","Traditional","ES","K, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12","K-12","Citywide",,,42.01647588,-87.68440568,"(312)455-5442","2","WEST RIDGE","49",400121
"85","OPEN","400123","YCCS-Academy of Scholastic Achievement HS","YCCS - SCHOLASTIC ACHIEVEMENT","YCCS-Academy of Scholastic Achievement HS","4651 W MADISON ST","60644","Options","Charter","Options","HS","10, 11, 12","10-12","Citywide",,,41.88044719,-87.7425389,"(773)921-1315","3","AUSTIN","28",400123
"86","OPEN","400124","YCCS-McKinley Lakeside Leadership Academy Campus","YCCS - MCKINLEY","YCCS-McKinley Lakeside Leadership Academy Campus","2920 S WABASH AVE","60616","Options","Charter","Options","HS","10, 11, 12","10-12","Citywide",,,41.84133117,-87.62533077,"(312)949-5010","9","DOUGLAS","3",400124
"87","OPEN","400125","YCCS-ASPIRA, Antonia Pantoja Alternative HS","YCCS - ASPIRA PANTOJA","YCCS-ASPIRA,Antonia Pantoja Alternative HS","3121 N PULASKI RD","60641","Options","Charter","Options","HS","10, 11, 12","10-12","Citywide",,,41.9381866,-87.72713736,"(773)252-0970","4","AVONDALE","30",400125
"88","OPEN","400126","YCCS-Association House, El Cuarto Ano HS","YCCS - ASSOCIATION HOUSE","YCCS-Association House, El Cuarto Ano HS","1116 N KEDZIE AVE","60651","Options","Charter","Options","HS","10, 11","10-11","Citywide",,,41.90157241,-87.70685988,"(773)772-7170","5","HUMBOLDT PARK","26",400126
"89","OPEN","400127","YCCS-Austin Career Education Center HS","YCCS - AUSTIN CAREER","YCCS-Austin Career Education Center HS","5352 W CHICAGO AVE","60651","Options","Charter","Options","HS","10, 11, 12","10-12","Citywide",,,41.89497639,-87.76022118,"(773)626-6988","3","AUSTIN","37",400127
"90","OPEN","400128","YCCS-CCA Academy HS","YCCS - CCA ACADEMY","YCCS-CCA Academy HS","1231 S PULASKI RD","60623","Options","Charter","Options","HS","10, 11, 12","10-12","Citywide",,,41.86494335,-87.72366217,"(773)762-2272","5","NORTH LAWNDALE","24",400128
"91","OPEN","400129","YCCS-Progressive Leadership Academy HS","YCCS - PROGRESSIVE LEADERSHIP","YCCS-Progressive Leadership Academy HS","6620 S DR MARTIN LUTHER KING JR DR","60637","Options","Charter","Options","HS","10, 11, 12","10-12","Citywide",,,41.77416955,-87.6158421,"(773)363-3837","9","GREATER GRAND CROSSING","20",400129
"92","OPEN","400130","YCCS-Community Youth Development Institute HS","YCCS - YOUTH DEVELOPMENT","YCCS-Community Youth Development Institute HS","7836 S UNION AVE","60620","Options","Charter","Options","HS","10, 11, 12","10-12","Citywide",,,41.75137711,-87.64173119,"(773)224-2273","11","AUBURN GRESHAM","6",400130
"93","OPEN","400131","YCCS-Dr. Pedro Albizu Campos Puerto Rican HS","YCCS - CAMPOS","YCCS-Dr. Pedro Albizu Campos Puerto Rican HS","2739 W DIVISION ST","60622","Options","Charter","Options","HS","10, 11, 12","10-12","Citywide",,,41.9028497,-87.69600602,"(773)342-8022","5","WEST TOWN","26",400131
"94","OPEN","400133","YCCS-Innovations of Arts Integration HS","YCCS - INNOVATIONS","YCCS-Innovations of Arts Integration HS","17 N. STATE ST.","60602","Options","Charter","Options","HS","10, 11, 12","10-12","Citywide",,,41.88304717,-87.62773415,"(312)999-9360","6","LOOP","42",400133
"95","OPEN","400134","YCCS-Jane Addams Alternative HS","YCCS - ADDAMS","YCCS-Jane Addams Alternative HS","1814 S UNION AVE","60616","Options","Charter","Options","HS","10, 11, 12","10-12","Citywide",,,41.85720786,-87.64488798,"(312)563-1748","7","LOWER WEST SIDE","11",400134
"96","OPEN","400135","YCCS-Latino Youth Alternative HS","YCCS - LATINO YOUTH","YCCS-Latino Youth Alternative HS","2001 S CALIFORNIA AVE","60608","Options","Charter","Options","HS","10, 11, 12","10-12","Citywide",,,41.85466466,-87.69543001,"(773)648-2130","7","SOUTH LAWNDALE","12",400135
"97","OPEN","400136","YCCS-Olive Harvey Middle College HS","YCCS - OLIVE HARVEY","YCCS-Olive Harvey Middle College HS","10001 S WOODLAWN AVE","60628","Options","Charter","Options","HS","10, 11","10-11","Citywide",,,41.7129221,-87.5923332,"(773)291-6517","12","PULLMAN","8",400136
"98","OPEN","400137","Little Black Pearl Art and Design Academy","LITTLE BLACK PEARL HS","Little Black Pearl Art and Design Academy","1060 E 47TH ST","60653","Options","Contract","Options","HS","9, 10, 11, 12","9-12","Citywide",,,41.8096955,-87.59933994,"(773)690-5500","9","KENWOOD","4",400137
"99","OPEN","400139","YCCS-Sullivan House Alternative HS","YCCS - SULLIVAN","YCCS-Sullivan House Alternative HS","8164 S SOUTH CHICAGO AVE","60617","Options","Charter","Options","HS","10, 11","10-11","Citywide",,,41.74628657,-87.57849167,"(773)978-8680","12","AVALON PARK","8",400139
"100","OPEN","400141","YCCS-Truman Middle College HS","YCCS - TRUMAN","YCCS-Truman Middle College HS","1145 W WILSON AVE","60640","Options","Charter","Options","HS","10, 11, 12","10-12","Citywide",,,41.96529482,-87.65923929,"(773)907-4840","2","UPTOWN","46",400141
"101","OPEN","400143","YCCS-West Town Academy Alternative HS","YCCS - WEST TOWN","YCCS-West Town Academy Alternative HS","500 N SACRAMENTO BLVD","60612","Options","Charter","Options","HS","10, 11","10-11","Citywide",,,41.89080312,-87.7020528,"(312)563-9044","5","HUMBOLDT PARK","27",400143
"102","OPEN","400144","YCCS-Westside Holistic Leadership Academy HS","YCCS - WESTSIDE HOLISTIC","YCCS-Westside Holistic Leadership Academy HS","4909 W DIVISION ST","60651","Options","Charter","Options","HS","10, 11, 12","10-12","Citywide",,,41.90224003,-87.74881029,"(773)261-0994","3","AUSTIN","37",400144
"103","OPEN","400145","YCCS-Youth Connection Leadership Academy HS","YCCS - YOUTH CONNECTION","YCCS-Youth Connection Leadership Academy HS","3424 S STATE ST","60616","Options","Charter","Options","HS","10, 11, 12","10-12","Citywide",,,41.83207206,-87.62678147,"(312)225-4668","9","DOUGLAS","3",400145
"104","OPEN","400146","KIPP Academy Chicago Campus","KIPP - ACADEMY","KIPP Academy Charter Campus","4818 W OHIO ST","60644","Charter","Charter","Traditional","ES","4, 5, 6, 7, 8","4-8","Citywide",,,41.89181614,-87.74661384,"(773)938-8553","3","AUSTIN","37",400146
"105","OPEN","400147","Chicago Excel Contract Academy","CAMELOT - EXCEL HS","Chicago Excel Academy","1257 W 111TH ST","60643","Options","Contract","Options","HS","9, 10, 11, 12","9-12","Citywide",,,41.69196931,-87.65372654,"(773)629-8379","13","MORGAN PARK","34",400147
"106","OPEN","400164","Instituto Justice and Leadership Acad Charter HS","INSTITUTO - LOZANO HS","Instituto Justice and Leadership Acad Charter HS","2570 S BLUE ISLAND AVE","60608","Options","Charter","Options","HS","9, 10, 11, 12","9-12","Citywide",,,41.84544602,-87.68406494,"(773)890-0055","7","LOWER WEST SIDE","25",400164
"107","OPEN","400149","Acero Charter School - Victoria Soto","ACERO - SOTO HS","Acero Charter School Network - Victoria Soto","5025 S SAINT LOUIS AVE","60632","Charter","Charter","Traditional","HS","8, 9, 10, 11","8-11","Citywide",,,41.80176225,-87.71102498,"(312)455-5446","8","GAGE PARK","14",400149
"108","OPEN","400150","YCCS-Chatham Academy HS","YCCS - CHATHAM","YCCS-Chatham Academy HS","9035 S LANGLEY AVE","60619","Options","Charter","Options","HS","10, 11, 12","10-12","Citywide",,,41.73013138,-87.60697991,"(773)651-1500","12","CHATHAM","8",400150
"109","OPEN","400151","L.E.A.R.N. Charter School - 7th Campus","LEARN - 7","Learn Charter 7 ES","3021 W CARROLL AVE","60612","Charter","Charter","Traditional","ES","K, 1, 2, 3, 4, 5","K-5","Citywide",,,41.88731749,-87.70141739,"(773)584-4300","5","EAST GARFIELD PARK","27",400151
"110","OPEN","400153","Acero Charter School - Brighton Park","ACERO - BRIGHTON PARK","Acero Charter School Network -  Brighton Park
Acero Charter School Network -  Brighton Park
","4420 S FAIRFIELD AVE","60632","Charter","Charter","Traditional","ES","K, 1, 2, 3, 4, 5, 6, 7, 8","K-8","Citywide",,,41.81310945,-87.69323838,"(312)455-5434","8","BRIGHTON PARK","15",400153
"111","OPEN","400156","Noble Charter School- Butler College Prep","NOBLE - BUTLER HS","Noble Street Charter  Crimson HS","821 E 103RD ST","60628","Charter","Charter","Traditional","HS","9, 10, 11","9-11","Citywide",,,41.70666686,-87.60257332,"(773)535-5490","13","PULLMAN","9",400156
"112","OPEN","400157","Noble Charter School- Baker College Prep","NOBLE - BAKER HS","Noble Street Charter Orange HS","2710 E 89TH ST","60617","Charter","Charter","Traditional","HS","9, 10, 11, 12","9-12","Citywide",,,41.73462237,-87.55620144,"(773)535-6460","12","SOUTH CHICAGO","7",400157
"113","OPEN","400159","Christopher House Charter ES","CHRISTOPHER HOUSE","Christopher House Charter ES","5235 W BELDEN AVE","60639","Charter","Charter","Traditional","ES","PK, K, 1, 2, 3, 4, 5, 6","PK-6","Citywide",,,41.92218116,-87.75752153,"(773)922-7542","3","BELMONT CRAGIN","36",400159
"114","OPEN","400161","Chicago Charter Collegiate HS","CHICAGO COLLEGIATE","Chicago Charter Collegiate HS","11816 S INDIANA AVE","60628","Charter","Charter","Traditional","HS","3, 4, 5, 6, 7, 8, 9, 10","3-10","Citywide",,,41.67931844,-87.61796787,"(773)536-9098","13","WEST PULLMAN","9",400161
"115","OPEN","400162","Intrinsic Charter HS","INTRINSIC HS","Intrinsic Charter HS","4540 W BELMONT AVE","60641","Charter","Charter","Traditional","HS","7, 8, 9, 10, 11, 12","7-12","Citywide",,,41.93898843,-87.74112863,"(708)887-2735","1","IRVING PARK","30",400162
"116","OPEN","400163","KIPP Chicago Charter School - KIPP Bloom","KIPP - BLOOM","KIPP Charter Bloom","5515 S LOWE AVE","60621","Charter","Charter","Traditional","ES","K, 5, 6, 7, 8","K, 5-8","Citywide",,,41.79355627,-87.63996733,"(773)938-8565","11","ENGLEWOOD","20",400163
"117","OPEN","400165","L.E.A.R.N. Charter School- Middle School Campus","LEARN - MIDDLE","LEARN Charter - Middle School Campus","3021 W CARROLL AVE","60612","Charter","Charter","Traditional","ES","6, 7, 8","6-8","Citywide",,,41.88731991,-87.70272394,"(773)584-4300","5","EAST GARFIELD PARK","27",400165
"118","OPEN","400167","Horizon Science Academy - Southwest Chicago Charter","HORIZON - SOUTHWEST","Horizon Science Academy - Southwest Chicago Charter","5401 S. WESTERN","60609","Charter","Charter","Traditional","ES","K, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12","K-12","Citywide",,,41.79520095,-87.68396339,"(773)498-3355","8","GAGE PARK","15",400167
"119","OPEN","400169","Noble-ITW David Speer Academy Campus","NOBLE - ITW SPEER HS","Noble-ITW David Speer Academy Campus","5321 W GRAND AVE","60639","Charter","Charter","Traditional","HS","9, 10, 11, 12","9-12","Citywide",,,41.91726641,-87.75967517,"(773)622-7484","3","BELMONT CRAGIN","37",400169
"120","OPEN","400170","Noble Charter School - The Noble Academy Campus","NOBLE - ACADEMY HS","Noble Charter School - The Noble Academy Campus","1443 N OGDEN AVE","60610","Charter","Charter","Traditional","HS","9, 10, 11, 12","9-12","Citywide",,,41.9068788,-87.64557694,"(773)278-6895","4","NEAR NORTH SIDE","27",400170
"121","OPEN","400171","Foundations College Prep Charter School","FOUNDATIONS","Foundations College Prep Charter","1233 W. 109TH PL","60643","Charter","Charter","Traditional","HS","6, 7, 8, 9, 10, 11","6-11","Citywide",,,41.69467074,-87.65353525,"(773)298-5800","13","MORGAN PARK","34",400171
"122","OPEN","400173","Pathways in Education Brighton Park","PATHWAYS - BRIGHTON PARK HS","Pathways in Education Brighton Park","3124 W. 47TH STREET","60632","Options","ALOP","Options","HS","9, 10, 11, 12","9-12","Citywide",,,41.80822579,-87.70264475,"(773)579-1220","8","BRIGHTON PARK","14",400173
"123","OPEN","400175","Excel Academy of South Shore","CAMELOT - EXCEL SOUTH SHORE HS","Excel Academy of South Shore","7530 S SOUTH SHORE DR","60649","Options","Contract","Options","HS","9, 10, 11, 12","9-12","Citywide",,,41.75974864,-87.55648708,"(773)902-7800","12","SOUTH SHORE","7",400175
"124","OPEN","400176","Excel Academy - Southwest","CAMELOT - EXCEL SOUTHWEST HS","Excel Academy - Southwest","7014 S WASHTENAW AVE","60629","Options","Contract","Options","HS","8, 9, 10, 11, 12","8-12","Citywide",,,41.76592892,-87.69073009,"(773)424-0721","10","AUBURN GRESHAM","17",400176
"125","OPEN","609674","Chicago Vocational","CHICAGO VOCATIONAL HS","Chicago Vocational Career Academy High School","2100 E 87TH ST","60617","Network 17","District","Traditional","HS","9, 10, 11, 12","9-12","Attendance Area School","9, 10, 11, 12","9-12",41.73717393,-87.57326752,"(773)535-6100","12","AVALON PARK","8",609674
"126","OPEN","609676","Dunbar Voc HS","DUNBAR HS","Paul Laurence Dunbar Career Academy High School","3000 S KING DR","60616","Network 17","District","Traditional","HS","9, 10, 11, 12","9-12","Citywide",,,41.84022557,-87.61763743,"(773)534-9000","9","DOUGLAS","4",609676
"127","OPEN","609678","Jones College Prep","JONES HS","William Jones College Preparatory High School","700 S STATE ST","60605","ISP","District","Traditional","HS","9, 10, 11, 12","9-12","Citywide",,,41.87306592,-87.62767532,"(773)534-8600","6","LOOP","4",609678
"128","OPEN","609679","Prosser Career Academy","PROSSER HS","Charles Allen Prosser Career Academy High School","2148 N LONG AVE","60639","Network 15","District","Traditional","HS","9, 10, 11, 12","9-12","Citywide",,,41.9200594,-87.76104832,"(773)534-3200","3","BELMONT CRAGIN","36",609679
"129","OPEN","609680","Payton College Prep","PAYTON HS","Walter Payton College Preparatory High School","1034 N WELLS ST","60610","ISP","District","Traditional","HS","9, 10, 11, 12","9-12","Citywide",,,41.90157517,-87.63538477,"(773)534-0034","6","NEAR NORTH SIDE","27",609680
"130","OPEN","609682","Richards Career Academy","RICHARDS HS","Ellen H Richards Career Academy High School","5009 S LAFLIN ST","60609","Network 16","District","Traditional","HS","9, 10, 11, 12","9-12","Attendance Area School","9, 10, 11, 12","9-12",41.80288138,-87.66227785,"(773)535-4945","8","NEW CITY","20",609682
"131","OPEN","609691","North-Grand HS","NORTH-GRAND HS","North-Grand High School","4338 W WABANSIA AVE","60639","Network 15","District","Traditional","HS","9, 10, 11, 12","9-12","Attendance Area School","9, 10, 11, 12","9-12",41.91167369,-87.73523756,"(773)534-8520","5","HUMBOLDT PARK","36",609691
"132","OPEN","609692","Simeon Career Academy","SIMEON HS","Neal F Simeon Career Academy High School","8147 S VINCENNES AVE","60620","Network 17","District","Traditional","HS","9, 10, 11, 12","9-12","Citywide",,,41.74578123,-87.63541037,"(773)535-3200","11","CHATHAM","21",609692
"133","OPEN","609693","George Westinghouse College Prep","WESTINGHOUSE HS","George Westinghouse College Prep","3223 W FRANKLIN BLVD","60624","Network 15","District","Traditional","HS","9, 10, 11, 12","9-12","Citywide",,,41.8899772,-87.70733231,"(773)534-6400","5","HUMBOLDT PARK","28",609693
"134","OPEN","609694","Hancock Prep HS","HANCOCK HS","John Hancock College Preparatory High School","4034 W 56TH ST","60629","Network 15","District","Traditional","HS","9, 10, 11, 12","9-12","Citywide",,,41.79146391,-87.72447046,"(773)535-2410","8","WEST ELSDON","13",609694
"135","OPEN","609695","Amundsen HS","AMUNDSEN HS","Roald Amundsen High School","5110 N DAMEN AVE","60625","ISP","District","Traditional","HS","9, 10, 11, 12","9-12","Attendance Area School","9, 10, 11, 12","9-12",41.97506726,-87.67948421,"(773)534-2320","2","LINCOLN SQUARE","40",609695
"136","OPEN","609698","Bogan HS","BOGAN HS","William J Bogan High School","3939 W 79TH ST","60652","Network 16","District","Traditional","HS","9, 10, 11, 12","9-12","Attendance Area School","9, 10, 11, 12","9-12",41.74937561,-87.72109745,"(773)535-2180","10","ASHBURN","18",609698
"137","OPEN","609704","Farragut Career Academy","FARRAGUT HS","David G Farragut Career Academy High School","2345 S CHRISTIANA AVE","60623","Network 16","District","Traditional","HS","PK, 9, 10, 11, 12","PK, 9-12","Attendance Area School","9, 10, 11, 12","9-12",41.84855987,-87.70870563,"(773)534-1300","7","SOUTH LAWNDALE","22",609704
"138","OPEN","609705","Fenger Academy","FENGER HS","Christian Fenger Academy High School","11220 S WALLACE ST","60628","Network 17","District","Traditional","HS","9, 10, 11, 12","9-12","Attendance Area School","9, 10, 11, 12","9-12",41.68995073,-87.63757205,"(773)535-5430","13","ROSELAND","34",609705
"139","OPEN","609708","Foreman HS","FOREMAN HS","Edwin G. Foreman College and Career Academy","3235 N LECLAIRE AVE","60641","Network 14","District","Traditional","HS","9, 10, 11, 12","9-12","Attendance Area School","9, 10, 11, 12","9-12",41.93979677,-87.75416654,"(773)534-3400","1","PORTAGE PARK","31",609708
"140","OPEN","609709","Gage Park HS","GAGE PARK HS","Gage Park High School","5630 S ROCKWELL ST","60629","Network 16","District","Traditional","HS","9, 10, 11, 12","9-12","Attendance Area School","9, 10, 11, 12","9-12",41.79101284,-87.68895394,"(773)535-9230","8","GAGE PARK","15",609709
"141","OPEN","609710","Harlan Comm Academy","HARLAN HS","John M Harlan Community Academy High School","9652 S MICHIGAN AVE","60628","Network 17","District","Traditional","HS","9, 10, 11, 12","9-12","Attendance Area School","9, 10, 11, 12","9-12",41.71837235,-87.62062344,"(773)535-5400","12","ROSELAND","9",609710
"142","OPEN","609711","Harper HS","HARPER HS","William Rainey Harper High School","6520 S WOOD ST","60636","Network 16","District","Traditional","HS","10, 11, 12","10-12","Attendance Area School",,,41.77512408,-87.6690893,"(773)535-9150","11","WEST ENGLEWOOD","15",609711
"143","OPEN","609712","Hirsch Metro HS","HIRSCH HS","Emil G Hirsch Metropolitan High School","7740 S INGLESIDE AVE","60619","Network 17","District","Traditional","HS","9, 10, 11, 12","9-12","Attendance Area School","9, 10, 11, 12","9-12",41.75374796,-87.60172727,"(773)535-3100","12","GREATER GRAND CROSSING","8",609712
"144","OPEN","609713","Hyde Park Career Academy","HYDE PARK HS","Hyde Park Academy High School","6220 S STONY ISLAND AVE","60637","Network 17","District","Traditional","HS","9, 10, 11, 12","9-12","Attendance Area School","9, 10, 11, 12","9-12",41.78225693,-87.58661501,"(773)535-0880","9","WOODLAWN","5",609713
"145","OPEN","609715","Kelly HS","KELLY HS","Thomas Kelly High School","4136 S CALIFORNIA AVE","60632","Network 16","District","Traditional","HS","9, 10, 11, 12","9-12","Attendance Area School","9, 10, 11, 12","9-12",41.81872906,-87.69463866,"(773)535-4900","8","BRIGHTON PARK","12",609715
"146","OPEN","609716","Kelvyn Park HS","KELVYN PARK HS","Kelvyn Park High School","4343 W WRIGHTWOOD AVE","60639","Network 14","District","Traditional","HS","7, 8, 9, 10, 11, 12","7-12","Attendance Area School","7, 8, 9, 10, 11, 12","7-12",41.9279184,-87.73599882,"(773)534-4200","4","HERMOSA","31",609716
"147","OPEN","609718","Kennedy HS","KENNEDY HS","John F Kennedy High School","6325 W 56TH ST","60638","Network 16","District","Traditional","HS","9, 10, 11, 12","9-12","Attendance Area School","9, 10, 11, 12","9-12",41.78996125,-87.78083976,"(773)535-2325","10","GARFIELD RIDGE","13",609718
"148","OPEN","609719","Lake View HS","LAKE VIEW HS","Lake View High School","4015 N ASHLAND AVE","60613","Network 14","District","Traditional","HS","9, 10, 11, 12","9-12","Attendance Area School","9, 10, 11, 12","9-12",41.95476407,-87.66895269,"(773)534-5440","2","LAKE VIEW","47",609719
